"bookid","orderid","unitprice","quantity","modifydate","score"
"62505963","10000993","116","1","2017/5/20","1"
"316666343","10001102","113","1","2017/5/20","10"
"758203330","10001102","101","1","2017/5/20","2"
"440214041","10001224","95","1","2017/5/20","8"
"679408193","10001224","113","1","2017/5/20","7"
"312865031","10001300","187","1","2017/5/20","6"
"8432216062","10001300","143","1","2017/5/20","9"
"446364800","10001335","101","1","2017/5/20","9"
"553580906","10001408","120","1","2017/5/20","7"
"60925752","10001408","139","1","2017/5/20","9"
"1892213591","10001408","158","1","2017/5/20","10"
"451451147","10001477","104","1","2017/5/20","9"
"679743499","10001480","146","1","2017/5/20","10"
"13197632","10001480","69","1","2017/5/20","7"
"446609404","10001480","76","1","2017/5/20","6"
"380725258","10001726","56","1","2017/5/20","6"
"743464451","10001726","179","1","2017/5/20","8"
"139363297","10001781","77","1","2017/5/20","8"
"451203593","10001864","82","1","2017/5/20","5"
"67188784","10001973","85","1","2017/5/20","3"
"380725835","10001973","169","1","2017/5/20","8"
"380710854","10001973","74","1","2017/5/20","3"
"316911488","10001988","140","1","2017/5/20","10"
"345438310","10001988","108","1","2017/5/20","9"
"691074283","10000380","173","1","2017/5/21","1"
"553564528","10000380","135","1","2017/5/21","9"
"966053664","10000587","112","1","2017/5/21","8"
"452283795","10000915","135","1","2017/5/21","10"
"671039385","10000915","111","1","2017/5/21","1"
"451410378","10001219","107","1","2017/5/21","3"
"842329218","10001219","110","1","2017/5/21","6"
"1858286840","10001221","111","1","2017/5/21","10"
"812548051","10001221","191","1","2017/5/21","10"
"3453149785","10001333","51","1","2017/5/21","7"
"446601640","10001334","125","1","2017/5/21","8"
"1896757022","10001334","117","1","2017/5/21","8"
"800714784","10001451","108","1","2017/5/21","4"
"142000663","10001481","150","1","2017/5/21","8"
"916907015","10001481","153","1","2017/5/21","8"
"380798980","10001640","132","1","2017/5/21","6"
"439319552","10001717","105","1","2017/5/21","3"
"373484089","10001729","75","1","2017/5/21","3"
"316601950","10001729","121","1","2017/5/21","9"
"671556649","10001850","84","1","2017/5/21","9"
"1558743669","10001850","140","1","2017/5/21","7"
"8433912739","10001850","143","1","2017/5/21","6"
"393090892","10001896","80","1","2017/5/21","8"
"1576738469","10000020","116","1","2017/5/22","4"
"553271369","10000155","50","1","2017/5/22","8"
"553444166","10000255","91","1","2017/5/22","6"
"451204956","10000346","158","1","2017/5/22","7"
"30712634","10000412","187","1","2017/5/22","10"
"446364193","10000412","59","1","2017/5/22","6"
"553576623","10000462","119","1","2017/5/22","9"
"425056260","10000462","112","1","2017/5/22","3"
"140329390","10000611","185","1","2017/5/22","1"
"20449313","10000639","74","1","2017/5/22","3"
"590401823","10000723","112","1","2017/5/22","4"
"786905247","10000723","77","1","2017/5/22","7"
"140119906","10000723","115","1","2017/5/22","8"
"740721968","10000827","136","1","2017/5/22","8"
"375704248","10000968","101","1","2017/5/22","1"
"929923103","10001000","130","1","2017/5/22","5"
"140390103","10001000","198","1","2017/5/22","10"
"446672289","10001000","68","1","2017/5/22","8"
"671023225","10001445","101","1","2017/5/22","5"
"1586649000","10001445","76","1","2017/5/22","5"
"1856276112","10001599","50","1","2017/5/22","7"
"732910250","10001667","196","1","2017/5/22","2"
"440119383","10001946","127","1","2017/5/22","8"
"446531332","10001946","140","1","2017/5/22","4"
"316153915","10000069","122","1","2017/5/23","9"
"440433053","10000069","112","1","2017/5/23","10"
"807282596","10000069","141","1","2017/5/23","7"
"316601950","10000228","121","1","2017/5/23","9"
"8472230082","10000331","117","1","2017/5/23","7"
"440207428","10000331","102","1","2017/5/23","6"
"330342673","10000347","173","1","2017/5/23","9"
"553249754","10000439","111","1","2017/5/23","9"
"590461648","10000439","119","1","2017/5/23","3"
"139584218","10000579","134","1","2017/5/23","5"
"747249407","10000700","131","1","2017/5/23","1"
"60924802","10000873","74","1","2017/5/23","7"
"1878424319","10000925","129","1","2017/5/23","8"
"679417796","10000955","101","1","2017/5/23","4"
"786889314","10000955","117","1","2017/5/23","5"
"312423055","10001331","80","1","2017/5/23","7"
"425181456","10001344","97","1","2017/5/23","7"
"451204891","10001344","140","1","2017/5/23","10"
"345304535","10001344","80","1","2017/5/23","6"
"373707738","10001411","141","1","2017/5/23","10"
"425171299","10001411","157","1","2017/5/23","4"
"316690619","10001478","191","1","2017/5/23","5"
"671686518","10001502","131","1","2017/5/23","9"
"670868175","10001523","158","1","2017/5/23","9"
"553585177","10001523","158","1","2017/5/23","3"
"671735632","10001534","144","1","2017/5/23","8"
"1841721522","10001606","82","1","2017/5/23","8"
"345361792","10001636","67","1","2017/5/23","10"
"670030643","10001690","119","1","2017/5/23","10"
"553298240","10001708","91","1","2017/5/23","3"
"439404371","10001853","82","1","2017/5/23","7"
"553283685","10001889","144","1","2017/5/23","3"
"1582342695","10001934","114","1","2017/5/23","4"
"671877445","10001944","174","1","2017/5/23","4"
"140003244","10001976","180","1","2017/5/23","9"
"679742131","10001982","143","1","2017/5/23","8"
"62506048","10000116","144","1","2017/5/24","4"
"373259220","10000116","80","1","2017/5/24","1"
"689316844","10000175","146","1","2017/5/24","10"
"553204769","10000180","68","1","2017/5/24","9"
"684801523","10000316","101","1","2017/5/24","9"
"3442440238","10000316","122","1","2017/5/24","3"
"1885904088","10000392","66","1","2017/5/24","4"
"1842327402","10000392","51","1","2017/5/24","8"
"345465083","10000516","150","1","2017/5/24","8"
"812553640","10000516","66","1","2017/5/24","4"
"553258001","10000806","126","1","2017/5/24","5"
"68486486","10000860","75","1","2017/5/24","8"
"899193846","10000860","184","1","2017/5/24","8"
"821739174","10000860","91","1","2017/5/24","2"
"671878662","10000942","68","1","2017/5/24","9"
"451211146","10000942","186","1","2017/5/24","8"
"425180433","10000962","80","1","2017/5/24","9"
"553258540","10000969","140","1","2017/5/24","7"
"61091944","10000996","52","1","2017/5/24","8"
"380977788","10000996","142","1","2017/5/24","5"
"743206029","10000996","83","1","2017/5/24","7"
"670852295","10001009","80","1","2017/5/24","5"
"2070376117","10001028","131","1","2017/5/24","8"
"345384733","10001048","115","1","2017/5/24","6"
"553586270","10001048","80","1","2017/5/24","7"
"1567314813","10001049","102","1","2017/5/24","7"
"67974505","10001108","108","1","2017/5/24","3"
"373250452","10001134","125","1","2017/5/24","2"
"812579887","10001150","77","1","2017/5/24","8"
"79136710","10001332","127","1","2017/5/24","3"
"590434985","10001345","117","1","2017/5/24","4"
"39480001","10001377","115","1","2017/5/24","9"
"142000698","10001377","129","1","2017/5/24","1"
"440414806","10001511","94","1","2017/5/24","9"
"931368170","10001511","114","1","2017/5/24","10"
"821775006","10001641","80","1","2017/5/24","1"
"684870754","10001653","161","1","2017/5/24","9"
"446600474","10001693","101","1","2017/5/24","2"
"1903919134","10001706","140","1","2017/5/24","7"
"60517662","10001706","128","1","2017/5/24","7"
"446679046","10001712","116","1","2017/5/24","9"
"380795620","10001962","74","1","2017/5/24","7"
"451522753","10000221","58","1","2017/5/25","8"
"446405167","10000365","68","1","2017/5/25","9"
"1853261580","10000479","100","1","2017/5/25","10"
"60097469","10000479","185","1","2017/5/25","8"
"1400031354","10000479","187","1","2017/5/25","4"
"553573985","10000489","108","1","2017/5/25","9"
"42508471","10000489","115","1","2017/5/25","2"
"380674394","10000500","91","1","2017/5/25","10"
"679774386","10000500","85","1","2017/5/25","9"
"679836454","10000500","140","1","2017/5/25","5"
"446604666","10000538","113","1","2017/5/25","5"
"765303671","10000538","141","1","2017/5/25","4"
"515124435","10000548","80","1","2017/5/25","7"
"345417623","10000548","100","1","2017/5/25","10"
"553569414","10000747","114","1","2017/5/25","3"
"81296666","10000761","94","1","2017/5/25","5"
"886773555","10000761","153","1","2017/5/25","7"
"743444078","10000761","113","1","2017/5/25","10"
"590413880","10000771","161","1","2017/5/25","1"
"425183971","10000798","89","1","2017/5/25","3"
"786889608","10000798","150","1","2017/5/25","6"
"156027321","10000798","126","1","2017/5/25","4"
"452284295","10000924","125","1","2017/5/25","4"
"590331957","10000924","124","1","2017/5/25","5"
"312272057","10000924","85","1","2017/5/25","8"
"439420792","10001017","153","1","2017/5/25","10"
"44661064","10001017","113","1","2017/5/25","10"
"553290762","10001017","77","1","2017/5/25","1"
"451117611","10001163","165","1","2017/5/25","2"
"373511299","10001202","198","1","2017/5/25","8"
"375415319","10001202","104","1","2017/5/25","2"
"971880107","10001513","68","1","2017/5/25","10"
"9812041931","10001586","158","1","2017/5/25","1"
"312147368","10001860","165","1","2017/5/25","4"
"553579754","10001860","85","1","2017/5/25","8"
"805421351","10001860","131","1","2017/5/25","8"
"375759409","10001879","104","1","2017/5/25","8"
"224060376","10001963","147","1","2017/5/25","10"
"425178579","10001963","189","1","2017/5/25","10"
"345335465","10001963","112","1","2017/5/25","8"
"60175400","10001971","158","1","2017/5/25","2"
"330391941","10001971","80","1","2017/5/25","8"
"1590522265","10000022","138","1","2017/5/26","6"
"451207645","10000096","189","1","2017/5/26","1"
"451192478","10000096","142","1","2017/5/26","2"
"893754064","10000096","85","1","2017/5/26","8"
"786886323","10000134","153","1","2017/5/26","9"
"449006034","10000244","173","1","2017/5/26","5"
"877953120","10000244","100","1","2017/5/26","9"
"449149986","10000266","89","1","2017/5/26","8"
"425176304","10000281","129","1","2017/5/26","5"
"446600768","10000281","178","1","2017/5/26","5"
"553151738","10000391","191","1","2017/5/26","7"
"811831981","10000441","165","1","2017/5/26","8"
"1878424114","10000441","112","1","2017/5/26","8"
"380977761","10000490","142","1","2017/5/26","8"
"449231275","10000536","69","1","2017/5/26","7"
"553245643","10000536","149","1","2017/5/26","8"
"373765339","10000536","82","1","2017/5/26","8"
"140293450","10000573","125","1","2017/5/26","8"
"140074317","10000615","125","1","2017/5/26","10"
"890870101","10000615","128","1","2017/5/26","7"
"29277256","10000702","50","1","2017/5/26","3"
"156182890","10000740","115","1","2017/5/26","8"
"886778697","10000740","143","1","2017/5/26","9"
"60936231","10000819","91","1","2017/5/26","8"
"451210875","10000859","101","1","2017/5/26","9"
"70064601","10000859","184","1","2017/5/26","8"
"312982178","10000989","166","1","2017/5/26","9"
"684819694","10000989","191","1","2017/5/26","6"
"373032420","10001173","177","1","2017/5/26","7"
"505523833","10001173","189","1","2017/5/26","9"
"373098766","10001222","52","1","2017/5/26","3"
"783555032","10001310","114","1","2017/5/26","1"
"380750260","10001310","115","1","2017/5/26","7"
"380012863","10001363","112","1","2017/5/26","9"
"679732411","10001370","197","1","2017/5/26","4"
"425133605","10001370","113","1","2017/5/26","3"
"1575664666","10001370","176","1","2017/5/26","10"
"671759329","10001402","142","1","2017/5/26","3"
"42513699","10001402","165","1","2017/5/26","10"
"590449672","10001402","80","1","2017/5/26","2"
"890870691","10001787","123","1","2017/5/26","4"
"553573705","10001787","112","1","2017/5/26","7"
"553801430","10001787","82","1","2017/5/26","9"
"312959176","10001791","50","1","2017/5/26","6"
"373254180","10001791","113","1","2017/5/26","9"
"340786299","10001869","127","1","2017/5/26","6"
"452269571","10001871","187","1","2017/5/26","4"
"553218824","10001871","184","1","2017/5/26","10"
"446604712","10000189","134","1","2017/5/27","1"
"534943748","10000317","98","1","2017/5/27","1"
"2253044911","10000370","113","1","2017/5/27","9"
"316168815","10000862","51","1","2017/5/27","1"
"61030015","10000862","125","1","2017/5/27","8"
"590059459","10001026","162","1","2017/5/27","6"
"451411056","10001131","140","1","2017/5/27","2"
"201627078","10001131","178","1","2017/5/27","5"
"396070043","10001268","76","1","2017/5/27","5"
"60930535","10001278","121","1","2017/5/27","8"
"55337513","10001323","168","1","2017/5/27","5"
"823918823","10001388","168","1","2017/5/27","7"
"515114693","10001405","146","1","2017/5/27","1"
"446611867","10001405","128","1","2017/5/27","9"
"671019287","10001505","59","1","2017/5/27","10"
"142000205","10001648","165","1","2017/5/27","7"
"1561386170","10001648","117","1","2017/5/27","8"
"385505833","10001648","72","1","2017/5/27","5"
"393310086","10001700","114","1","2017/5/27","5"
"743418700","10001700","142","1","2017/5/27","8"
"446610038","10000025","100","1","2017/5/28","8"
"380808072","10000025","115","1","2017/5/28","10"
"60955457","10000043","150","1","2017/5/28","5"
"1558172289","10000097","138","1","2017/5/28","2"
"140253580","10000097","125","1","2017/5/28","5"
"894800159","10000212","80","1","2017/5/28","2"
"1555843352","10000280","141","1","2017/5/28","10"
"140094296","10000280","115","1","2017/5/28","5"
"752816616","10000303","164","1","2017/5/28","3"
"385494246","10000303","94","1","2017/5/28","9"
"760715769","10000431","119","1","2017/5/28","2"
"394757599","10000578","177","1","2017/5/28","5"
"425129942","10000638","72","1","2017/5/28","8"
"380805715","10000727","104","1","2017/5/28","5"
"764220837","10000727","85","1","2017/5/28","9"
"505525402","10000727","102","1","2017/5/28","8"
"345363396","10000825","77","1","2017/5/28","2"
"60928263","10000825","166","1","2017/5/28","10"
"451167317","10000825","158","1","2017/5/28","8"
"824910311","10000979","143","1","2017/5/28","9"
"345334531","10000979","127","1","2017/5/28","1"
"393319296","10001029","125","1","2017/5/28","1"
"394723856","10001029","129","1","2017/5/28","8"
"373225091","10001033","105","1","2017/5/28","10"
"590476939","10001033","198","1","2017/5/28","3"
"380718154","10001033","141","1","2017/5/28","8"
"61098795","10001060","126","1","2017/5/28","9"
"451148754","10001117","99","1","2017/5/28","6"
"67165912","10001238","102","1","2017/5/28","6"
"2020526069","10001255","161","1","2017/5/28","8"
"380811065","10001255","107","1","2017/5/28","3"
"68971310","10001543","121","1","2017/5/28","9"
"306459922","10001561","111","1","2017/5/28","4"
"440418321","10001561","111","1","2017/5/28","6"
"671001132","10001651","95","1","2017/5/28","7"
"679446486","10001651","69","1","2017/5/28","10"
"345446674","10001815","108","1","2017/5/28","10"
"449208109","10001815","113","1","2017/5/28","10"
"38072541","10001815","88","1","2017/5/28","5"
"345314034","10001872","107","1","2017/5/28","9"
"446612901","10001872","135","1","2017/5/28","2"
"37322222","10000062","77","1","2017/5/29","2"
"451194721","10000062","84","1","2017/5/29","9"
"60975318","10000062","77","1","2017/5/29","9"
"440166691","10000119","88","1","2017/5/29","2"
"679447490","10000156","113","1","2017/5/29","5"
"312964250","10000156","100","1","2017/5/29","8"
"440237262","10000173","108","1","2017/5/29","6"
"971252580","10000173","102","1","2017/5/29","10"
"965842304","10000173","72","1","2017/5/29","6"
"671793349","10000269","129","1","2017/5/29","5"
"373711255","10000343","98","1","2017/5/29","2"
"380793547","10000358","101","1","2017/5/29","9"
"1400042135","10000493","88","1","2017/5/29","1"
"765342219","10000493","134","1","2017/5/29","9"
"140346406","10000494","122","1","2017/5/29","5"
"345394712","10000504","189","1","2017/5/29","10"
"743203631","10000504","104","1","2017/5/29","10"
"679429220","10000540","119","1","2017/5/29","10"
"425139034","10000540","196","1","2017/5/29","8"
"345445848","10000581","85","1","2017/5/29","9"
"449904067","10000707","135","1","2017/5/29","1"
"395256992","10000707","140","1","2017/5/29","10"
"60554185","10000882","107","1","2017/5/29","9"
"679777547","10000958","108","1","2017/5/29","1"
"316693200","10000981","104","1","2017/5/29","1"
"345441702","10001148","88","1","2017/5/29","5"
"689836872","10001148","127","1","2017/5/29","8"
"340748583","10001148","140","1","2017/5/29","7"
"446611611","10001205","121","1","2017/5/29","9"
"670891770","10001229","146","1","2017/5/29","9"
"671789422","10001629","120","1","2017/5/29","6"
"440200563","10001629","98","1","2017/5/29","2"
"1559723505","10001683","165","1","2017/5/29","7"
"553270184","10001683","108","1","2017/5/29","1"
"55356451","10001683","87","1","2017/5/29","5"
"914728679","10001688","76","1","2017/5/29","5"
"1573220876","10001688","112","1","2017/5/29","8"
"356093905","10001722","52","1","2017/5/29","7"
"1585671827","10001723","141","1","2017/5/29","1"
"449149846","10001728","142","1","2017/5/29","6"
"451190521","10001728","168","1","2017/5/29","7"
"373259522","10001814","146","1","2017/5/29","6"
"156106809","10001870","88","1","2017/5/29","6"
"88404632","10001929","60","1","2017/5/29","6"
"140366857","10001929","140","1","2017/5/29","7"
"553234617","10000040","183","1","2017/5/30","8"
"140209085","10000040","183","1","2017/5/30","8"
"936015500","10000040","72","1","2017/5/30","6"
"380808080","10000142","69","1","2017/5/30","9"
"1576737330","10000142","180","1","2017/5/30","5"
"515133876","10000251","125","1","2017/5/30","5"
"671003755","10000251","143","1","2017/5/30","6"
"553256971","10000261","101","1","2017/5/30","8"
"373095503","10000288","115","1","2017/5/30","10"
"399144331","10000288","127","1","2017/5/30","7"
"679411844","10000385","101","1","2017/5/30","8"
"1573222305","10000385","88","1","2017/5/30","5"
"312977182","10000385","104","1","2017/5/30","10"
"743203178","10000396","117","1","2017/5/30","7"
"914171569","10000396","125","1","2017/5/30","9"
"553584049","10000396","196","1","2017/5/30","8"
"373222262","10000421","119","1","2017/5/30","8"
"671846469","10000421","119","1","2017/5/30","6"
"441003745","10000430","60","1","2017/5/30","10"
"1566199700","10000502","122","1","2017/5/30","1"
"345332997","10000502","185","1","2017/5/30","8"
"34540288","10000502","58","1","2017/5/30","4"
"385311923","10000659","53","1","2017/5/30","10"
"380731851","10000659","110","1","2017/5/30","8"
"452279100","10000820","67","1","2017/5/30","10"
"15216359","10000869","134","1","2017/5/30","5"
"8983141972","10000869","119","1","2017/5/30","5"
"1932480099","10001011","82","1","2017/5/30","5"
"64407683","10001011","187","1","2017/5/30","6"
"375420673","10001179","174","1","2017/5/30","2"
"440504953","10001179","100","1","2017/5/30","10"
"385177453","10001179","113","1","2017/5/30","5"
"140190376","10001212","69","1","2017/5/30","5"
"898230918","10001245","187","1","2017/5/30","9"
"812540018","10001245","189","1","2017/5/30","8"
"451456408","10001245","145","1","2017/5/30","9"
"525947647","10001356","75","1","2017/5/30","5"
"345302907","10001356","80","1","2017/5/30","9"
"380803577","10001362","101","1","2017/5/30","2"
"312962703","10001416","85","1","2017/5/30","10"
"553561111","10001430","122","1","2017/5/30","1"
"802140122","10001430","100","1","2017/5/30","9"
"590483471","10001483","142","1","2017/5/30","2"
"307122697","10001483","101","1","2017/5/30","5"
"316603287","10001537","74","1","2017/5/30","2"
"840733194","10001598","187","1","2017/5/30","8"
"743460529","10001598","71","1","2017/5/30","4"
"345384466","10001647","67","1","2017/5/30","10"
"373185189","10001730","131","1","2017/5/30","6"
"590449044","10001730","105","1","2017/5/30","4"
"425097722","10001916","127","1","2017/5/30","8"
"140284079","10001945","115","1","2017/5/30","7"
"1859677479","10001945","88","1","2017/5/30","5"
"446362824","10001945","76","1","2017/5/30","1"
"451400100","10001981","153","1","2017/5/30","3"
"446607711","10001981","76","1","2017/5/30","1"
"743233786","10001995","157","1","2017/5/30","7"
"452269571","10000060","187","1","2017/5/31","4"
"671744623","10000060","113","1","2017/5/31","10"
"670880728","10000220","50","1","2017/5/31","8"
"688177751","10000239","112","1","2017/5/31","4"
"67974066","10000271","52","1","2017/5/31","4"
"671526154","10000661","149","1","2017/5/31","10"
"1564023028","10000730","113","1","2017/5/31","5"
"451169522","10000730","53","1","2017/5/31","7"
"425178579","10000855","189","1","2017/5/31","10"
"61030597","10000855","101","1","2017/5/31","6"
"38529929","10001066","82","1","2017/5/31","6"
"375706771","10001159","164","1","2017/5/31","7"
"394809378","10001189","53","1","2017/5/31","10"
"441519253","10001189","124","1","2017/5/31","6"
"425109720","10001215","113","1","2017/5/31","8"
"380787075","10001215","126","1","2017/5/31","1"
"9501512290","10001306","162","1","2017/5/31","8"
"553802186","10001395","141","1","2017/5/31","5"
"671536540","10001412","187","1","2017/5/31","5"
"345444019","10001412","104","1","2017/5/31","7"
"61020656","10001412","76","1","2017/5/31","4"
"373250320","10001415","112","1","2017/5/31","10"
"316153915","10001421","122","1","2017/5/31","9"
"345360001","10001421","110","1","2017/5/31","2"
"446606928","10001443","177","1","2017/5/31","6"
"786911905","10001443","95","1","2017/5/31","8"
"60969326","10001443","189","1","2017/5/31","8"
"440236673","10001456","143","1","2017/5/31","7"
"830702776","10001520","114","1","2017/5/31","2"
"440217512","10001520","53","1","2017/5/31","6"
"836227514","10001608","176","1","2017/5/31","8"
"34543739","10001646","123","1","2017/5/31","7"
"440901588","10001646","59","1","2017/5/31","8"
"373110790","10001755","58","1","2017/5/31","3"
"812531671","10001901","169","1","2017/5/31","10"
"373224311","10001901","56","1","2017/5/31","5"
"449134482","10001901","115","1","2017/5/31","5"
"767904508","10001902","59","1","2017/5/31","5"
"310384915","10001902","75","1","2017/5/31","3"
"449221482","10000143","100","1","2017/6/1","8"
"446603716","10000207","120","1","2017/6/1","9"
"451149513","10000207","101","1","2017/6/1","9"
"39473520","10000207","51","1","2017/6/1","5"
"62517155","10000363","191","1","2017/6/1","4"
"385335830","10000363","119","1","2017/6/1","6"
"374108307","10000363","134","1","2017/6/1","10"
"515125083","10000413","68","1","2017/6/1","6"
"1573228737","10000413","168","1","2017/6/1","3"
"517888297","10000432","196","1","2017/6/1","10"
"828902445","10000440","80","1","2017/6/1","2"
"373201346","10000525","138","1","2017/6/1","3"
"451197038","10000526","127","1","2017/6/1","10"
"385120648","10000526","76","1","2017/6/1","5"
"373106777","10000563","115","1","2017/6/1","7"
"446611085","10000563","174","1","2017/6/1","5"
"385323638","10000721","101","1","2017/6/1","3"
"440998050","10000985","97","1","2017/6/1","6"
"451199898","10001031","130","1","2017/6/1","2"
"446602566","10001031","63","1","2017/6/1","4"
"1564580725","10001031","127","1","2017/6/1","7"
"425154092","10001185","68","1","2017/6/1","9"
"140270590","10001207","113","1","2017/6/1","6"
"3257213220","10001207","105","1","2017/6/1","10"
"671695886","10001386","69","1","2017/6/1","10"
"720611083","10001386","100","1","2017/6/1","5"
"679443908","10001386","102","1","2017/6/1","10"
"446310786","10001432","86","1","2017/6/1","9"
"136883834","10001432","127","1","2017/6/1","10"
"140293930","10001432","135","1","2017/6/1","4"
"440225116","10001489","197","1","2017/6/1","9"
"373288972","10001489","112","1","2017/6/1","3"
"895261901","10001489","117","1","2017/6/1","9"
"1563974010","10001501","100","1","2017/6/1","4"
"3404118960","10001563","76","1","2017/6/1","10"
"195029151","10001563","156","1","2017/6/1","9"
"316735736","10001563","174","1","2017/6/1","4"
"349107343","10001615","116","1","2017/6/1","5"
"811202097","10001615","112","1","2017/6/1","3"
"8440688288","10001669","98","1","2017/6/1","10"
"60083999","10001669","166","1","2017/6/1","10"
"380798972","10001676","112","1","2017/6/1","6"
"803712286","10001676","172","1","2017/6/1","8"
"965806162","10001707","124","1","2017/6/1","10"
"375705457","10001707","140","1","2017/6/1","10"
"316777056","10001707","116","1","2017/6/1","6"
"345356578","10000076","68","1","2017/6/2","6"
"373691300","10000076","56","1","2017/6/2","1"
"373708750","10000076","91","1","2017/6/2","8"
"1551662825","10000104","104","1","2017/6/2","8"
"316769509","10000104","142","1","2017/6/2","6"
"563551011","10000125","125","1","2017/6/2","1"
"553584049","10000257","196","1","2017/6/2","8"
"1582340544","10000321","140","1","2017/6/2","7"
"1571740562","10000580","108","1","2017/6/2","10"
"525933093","10000604","131","1","2017/6/2","1"
"553250426","10000604","58","1","2017/6/2","8"
"553583468","10000604","143","1","2017/6/2","10"
"740733265","10000656","60","1","2017/6/2","7"
"696216558","10000656","125","1","2017/6/2","10"
"452257638","10000848","91","1","2017/6/2","7"
"440241073","10001122","98","1","2017/6/2","5"
"517577631","10001299","108","1","2017/6/2","8"
"345296532","10001328","129","1","2017/6/2","9"
"9724111229","10001328","120","1","2017/6/2","8"
"373825021","10001473","121","1","2017/6/2","7"
"451174100","10001473","107","1","2017/6/2","4"
"517884410","10001521","187","1","2017/6/2","2"
"1557043981","10000320","131","1","2017/6/3","2"
"932156045","10000320","142","1","2017/6/3","1"
"380778629","10000419","176","1","2017/6/3","10"
"441515118","10000419","109","1","2017/6/3","7"
"843946938","10000442","121","1","2017/6/3","4"
"380796090","10000497","140","1","2017/6/3","3"
"345386132","10000552","187","1","2017/6/3","5"
"385318073","10000571","76","1","2017/6/3","7"
"970130201","10000571","119","1","2017/6/3","7"
"684196395","10000719","162","1","2017/6/3","6"
"345404769","10000719","122","1","2017/6/3","2"
"452268060","10000757","173","1","2017/6/3","8"
"805043888","10000817","119","1","2017/6/3","1"
"380802147","10000817","105","1","2017/6/3","9"
"440214009","10000832","189","1","2017/6/3","4"
"373625251","10000832","97","1","2017/6/3","2"
"670894303","10001178","82","1","2017/6/3","8"
"446603783","10001178","63","1","2017/6/3","6"
"937295019","10001397","162","1","2017/6/3","7"
"44651652","10001442","114","1","2017/6/3","3"
"37387197","10001476","143","1","2017/6/3","8"
"517532530","10001476","141","1","2017/6/3","8"
"836226992","10001476","50","1","2017/6/3","9"
"940650673","10001635","172","1","2017/6/3","6"
"425128164","10001635","74","1","2017/6/3","7"
"75820230","10001637","85","1","2017/6/3","2"
"847522945","10001637","134","1","2017/6/3","1"
"613271785","10001818","196","1","2017/6/3","10"
"380802325","10001849","164","1","2017/6/3","8"
"140292926","10001891","108","1","2017/6/3","8"
"451125746","10001897","196","1","2017/6/3","8"
"307301206","10000032","98","1","2017/6/4","9"
"345315723","10000032","53","1","2017/6/4","2"
"671039466","10000033","112","1","2017/6/4","8"
"671721291","10000033","80","1","2017/6/4","10"
"786866845","10000033","80","1","2017/6/4","6"
"743436210","10000041","84","1","2017/6/4","8"
"140274634","10000041","105","1","2017/6/4","5"
"743403614","10000114","125","1","2017/6/4","5"
"553351397","10000118","121","1","2017/6/4","7"
"3404147200","10000118","87","1","2017/6/4","1"
"312857063","10000144","174","1","2017/6/4","7"
"312958684","10000144","80","1","2017/6/4","7"
"553380788","10000144","104","1","2017/6/4","7"
"671791842","10000287","53","1","2017/6/4","10"
"312959974","10000366","91","1","2017/6/4","7"
"440213290","10000470","132","1","2017/6/4","8"
"553234978","10000553","146","1","2017/6/4","6"
"345307674","10000603","135","1","2017/6/4","7"
"452269792","10000628","112","1","2017/6/4","7"
"679765611","10000729","113","1","2017/6/4","5"
"821774506","10000729","131","1","2017/6/4","7"
"157566660","10000765","112","1","2017/6/4","5"
"821768174","10000765","94","1","2017/6/4","5"
"446350109","10000904","146","1","2017/6/4","9"
"890817138","10000904","77","1","2017/6/4","7"
"1556982348","10000930","119","1","2017/6/4","7"
"385490445","10000930","123","1","2017/6/4","10"
"440226430","10000930","140","1","2017/6/4","7"
"312275293","10001001","128","1","2017/6/4","7"
"34541389","10001001","76","1","2017/6/4","7"
"68811363","10001063","140","1","2017/6/4","4"
"3789106917","10001063","156","1","2017/6/4","10"
"345391055","10001063","108","1","2017/6/4","2"
"375724389","10001129","178","1","2017/6/4","9"
"451456521","10001180","91","1","2017/6/4","5"
"812516796","10001180","59","1","2017/6/4","1"
"2226093524","10001180","115","1","2017/6/4","9"
"451194861","10001204","58","1","2017/6/4","5"
"310235294","10001254","97","1","2017/6/4","5"
"1885865171","10001384","134","1","2017/6/4","7"
"747514879","10001802","100","1","2017/6/4","6"
"373483554","10001802","174","1","2017/6/4","10"
"553210181","10001894","98","1","2017/6/4","2"
"380780240","10001894","146","1","2017/6/4","9"
"842063462","10001952","58","1","2017/6/4","9"
"373272650","10001954","56","1","2017/6/4","2"
"8476158432","10001964","123","1","2017/6/4","8"
"140086269","10001964","139","1","2017/6/4","9"
"446611360","10001992","83","1","2017/6/4","8"
"44021145","10000092","134","1","2017/6/5","1"
"156004836","10000418","176","1","2017/6/5","8"
"449208109","10000475","113","1","2017/6/5","10"
"767908198","10000486","115","1","2017/6/5","9"
"871136791","10000486","157","1","2017/6/5","8"
"64400204","10000760","132","1","2017/6/5","9"
"140431209","10000760","187","1","2017/6/5","3"
"553213296","10000760","162","1","2017/6/5","8"
"684188554","10000807","94","1","2017/6/5","5"
"1578561345","10000849","136","1","2017/6/5","10"
"1853260959","10000849","88","1","2017/6/5","1"
"9074336469","10000849","114","1","2017/6/5","8"
"821745913","10000871","60","1","2017/6/5","2"
"345301110","10000871","60","1","2017/6/5","7"
"312968280","10000871","112","1","2017/6/5","5"
